order_id,item_id,product_id,quantity,list_price,discount,OrderItems_Id
534,1,21,2,269.99,0.05,5341
534,2,9,2,2999.99,0.05,5342
534,3,2,1,749.99,0.07,5343
534,4,24,2,549.99,0.1,5344
535,1,24,1,549.99,0.05,5351
535,2,15,1,529.99,0.1,5352
535,3,22,2,269.99,0.1,5353
536,1,22,1,269.99,0.1,5361
536,2,2,1,749.99,0.1,5362
536,3,12,2,549.99,0.05,5363
536,4,14,1,269.99,0.07,5364
537,1,10,1,1549,0.05,5371
537,2,26,1,599.99,0.05,5372
537,3,17,2,429,0.1,5373
537,4,25,2,499.99,0.2,5374
538,1,2,2,749.99,0.2,5381
539,1,9,2,2999.99,0.1,5391
539,2,23,1,299.99,0.05,5392
539,3,21,2,269.99,0.07,5393
540,1,19,1,449,0.1,5401
540,2,26,2,599.99,0.1,5402
540,3,23,2,299.99,0.07,5403
541,1,22,2,269.99,0.05,5411
542,1,16,2,599.99,0.2,5421
542,2,9,1,2999.99,0.1,5422
542,3,20,1,599.99,0.1,5423
542,4,19,2,449,0.2,5424
543,1,25,1,499.99,0.2,5431
543,2,18,1,449,0.2,5432
543,3,26,2,599.99,0.05,5433
544,1,12,1,549.99,0.05,5441
544,2,17,1,429,0.1,5442
544,3,21,1,269.99,0.05,5443
545,1,25,2,499.99,0.2,5451
545,2,6,1,469.99,0.07,5452
545,3,24,1,549.99,0.2,5453
545,4,20,2,599.99,0.07,5454
546,1,17,2,429,0.05,5461
546,2,8,1,1799.99,0.1,5462
546,3,18,2,449,0.07,5463
547,1,11,2,1680.99,0.05,5471
547,2,9,1,2999.99,0.2,5472
547,3,5,1,1320.99,0.1,5473
548,1,8,1,1799.99,0.1,5481
548,2,11,2,1680.99,0.07,5482
549,1,15,1,529.99,0.07,5491
549,2,16,1,599.99,0.05,5492
549,3,3,1,999.99,0.07,5493
549,4,7,1,3999.99,0.05,5494
549,5,13,2,269.99,0.1,5495
550,1,4,1,2899.99,0.05,5501
551,1,16,1,599.99,0.05,5511
551,2,26,1,599.99,0.07,5512
551,3,11,2,1680.99,0.2,5513
551,4,15,2,529.99,0.2,5514
552,1,23,1,299.99,0.2,5521
552,2,2,1,749.99,0.2,5522
552,3,24,1,549.99,0.2,5523
552,4,18,1,449,0.1,5524
552,5,19,2,449,0.2,5525
553,1,24,1,549.99,0.1,5531
553,2,18,2,449,0.07,5532
553,3,12,1,549.99,0.07,5533
554,1,3,2,999.99,0.07,5541
554,2,22,1,269.99,0.05,5542
554,3,4,2,2899.99,0.2,5543
555,1,8,1,1799.99,0.2,5551
555,2,7,1,3999.99,0.1,5552
555,3,20,2,599.99,0.07,5553
556,1,16,1,599.99,0.1,5561
556,2,4,2,2899.99,0.2,5562
557,1,9,2,2999.99,0.1,5571
557,2,10,1,1549,0.1,5572
558,1,7,1,3999.99,0.07,5581
558,2,16,1,599.99,0.07,5582
558,3,9,1,2999.99,0.1,5583
558,4,21,2,269.99,0.05,5584
558,5,10,2,1549,0.07,5585
559,1,15,2,529.99,0.1,5591
559,2,6,1,469.99,0.1,5592
559,3,7,2,3999.99,0.07,5593
560,1,16,1,599.99,0.05,5601
560,2,26,2,599.99,0.1,5602
561,1,15,2,529.99,0.05,5611
561,2,18,1,449,0.05,5612
561,3,5,1,1320.99,0.05,5613
561,4,17,2,429,0.07,5614
562,1,25,2,499.99,0.07,5621
562,2,26,1,599.99,0.05,5622
563,1,6,2,469.99,0.1,5631
563,2,19,1,449,0.05,5632
563,3,13,2,269.99,0.1,5633
564,1,4,1,2899.99,0.2,5641
564,2,15,1,529.99,0.2,5642
565,1,18,1,449,0.2,5651
565,2,25,2,499.99,0.1,5652
565,3,9,1,2999.99,0.05,5653
565,4,17,1,429,0.1,5654
566,1,24,2,549.99,0.07,5661
566,2,7,2,3999.99,0.2,5662
566,3,8,1,1799.99,0.1,5663
566,4,21,2,269.99,0.2,5664
567,1,9,1,2999.99,0.2,5671
567,2,5,1,1320.99,0.07,5672
568,1,5,1,1320.99,0.05,5681
568,2,10,1,1549,0.05,5682
569,1,16,1,599.99,0.05,5691
569,2,24,2,549.99,0.1,5692
570,1,18,1,449,0.07,5701
570,2,24,2,549.99,0.1,5702
570,3,3,2,999.99,0.2,5703
570,4,11,1,1680.99,0.1,5704
570,5,16,1,599.99,0.05,5705
571,1,4,1,2899.99,0.05,5711
571,2,9,1,2999.99,0.1,5712
572,1,3,1,999.99,0.05,5721
572,2,13,2,269.99,0.1,5722
572,3,11,2,1680.99,0.2,5723
573,1,2,1,749.99,0.2,5731
574,1,26,1,599.99,0.05,5741
574,2,13,2,269.99,0.1,5742
574,3,12,2,549.99,0.1,5743
574,4,23,2,299.99,0.1,5744
574,5,11,2,1680.99,0.05,5745
575,1,4,2,2899.99,0.07,5751
575,2,12,1,549.99,0.2,5752
576,1,9,1,2999.99,0.1,5761
577,1,3,2,999.99,0.2,5771
578,1,21,1,269.99,0.07,5781
578,2,25,2,499.99,0.2,5782
578,3,18,2,449,0.05,5783
578,4,8,2,1799.99,0.2,5784
579,1,7,2,3999.99,0.05,5791
579,2,6,1,469.99,0.2,5792
580,1,16,2,599.99,0.2,5801
580,2,15,1,529.99,0.07,5802
580,3,21,2,269.99,0.2,5803
580,4,9,2,2999.99,0.07,5804
580,5,19,1,449,0.2,5805
581,1,8,2,1799.99,0.07,5811
582,1,10,2,1549,0.2,5821
582,2,17,2,429,0.07,5822
583,1,15,2,529.99,0.2,5831
584,1,19,1,449,0.07,5841
584,2,23,1,299.99,0.07,5842
584,3,15,1,529.99,0.1,5843
584,4,22,1,269.99,0.05,5844
584,5,8,2,1799.99,0.07,5845
585,1,10,1,1549,0.2,5851
585,2,18,2,449,0.2,5852
585,3,15,1,529.99,0.05,5853
585,4,12,2,549.99,0.07,5854
586,1,11,2,1680.99,0.1,5861
586,2,23,2,299.99,0.2,5862
587,1,24,1,549.99,0.05,5871
587,2,23,1,299.99,0.05,5872
587,3,18,1,449,0.05,5873
587,4,21,1,269.99,0.2,5874
588,1,10,2,1549,0.07,5881
588,2,23,1,299.99,0.2,5882
589,1,15,2,529.99,0.05,5891
590,1,2,2,749.99,0.1,5901
590,2,20,1,599.99,0.07,5902
590,3,8,2,1799.99,0.05,5903
590,4,5,2,1320.99,0.1,5904
590,5,24,1,549.99,0.1,5905
591,1,16,2,599.99,0.05,5911
591,2,25,2,499.99,0.05,5912
591,3,2,2,749.99,0.1,5913
592,1,21,2,269.99,0.1,5921
592,2,16,1,599.99,0.05,5922
592,3,18,2,449,0.07,5923
593,1,3,2,999.99,0.1,5931
593,2,25,1,499.99,0.07,5932
594,1,26,1,599.99,0.1,5941
594,2,21,2,269.99,0.05,5942
595,1,4,1,2899.99,0.07,5951
595,2,19,2,449,0.07,5952
595,3,3,1,999.99,0.07,5953
595,4,10,1,1549,0.07,5954
595,5,26,2,599.99,0.05,5955
596,1,5,1,1320.99,0.05,5961
596,2,23,2,299.99,0.1,5962
596,3,9,1,2999.99,0.05,5963
597,1,17,2,429,0.2,5971
597,2,8,1,1799.99,0.07,5972
598,1,4,2,2899.99,0.05,5981
598,2,16,2,599.99,0.07,5982
598,3,14,1,269.99,0.1,5983
599,1,9,2,2999.99,0.05,5991
599,2,22,2,269.99,0.2,5992
599,3,23,1,299.99,0.07,5993
599,4,10,2,1549,0.1,5994
600,1,26,2,599.99,0.07,6001
600,2,4,1,2899.99,0.2,6002
600,3,18,2,449,0.07,6003
601,1,12,2,549.99,0.2,6011
602,1,15,2,529.99,0.05,6021
602,2,5,2,1320.99,0.07,6022
603,1,12,1,549.99,0.07,6031
603,2,4,1,2899.99,0.1,6032
604,1,10,2,1549,0.07,6041
604,2,9,2,2999.99,0.2,6042
605,1,19,1,449,0.07,6051
605,2,25,2,499.99,0.05,6052
605,3,13,2,269.99,0.2,6053
605,4,11,1,1680.99,0.2,6054
606,1,6,2,469.99,0.2,6061
606,2,18,2,449,0.05,6062
607,1,11,2,1680.99,0.2,6071
607,2,26,2,599.99,0.2,6072
607,3,14,1,269.99,0.07,6073
608,1,4,2,2899.99,0.2,6081
608,2,7,2,3999.99,0.1,6082
608,3,24,1,549.99,0.1,6083
609,1,10,1,1549,0.07,6091
609,2,7,1,3999.99,0.1,6092
609,3,22,2,269.99,0.1,6093
609,4,5,1,1320.99,0.1,6094
610,1,26,1,599.99,0.1,6101
610,2,24,1,549.99,0.07,6102
610,3,18,2,449,0.07,6103
610,4,3,1,999.99,0.07,6104
610,5,8,1,1799.99,0.1,6105
611,1,16,2,599.99,0.07,6111
612,1,13,1,269.99,0.1,6121
612,2,14,1,269.99,0.1,6122
612,3,17,1,429,0.07,6123
612,4,20,1,599.99,0.2,6124
613,1,9,2,2999.99,0.1,6131
613,2,18,2,449,0.05,6132
613,3,12,1,549.99,0.07,6133
614,1,18,1,449,0.1,6141
614,2,21,1,269.99,0.05,6142
615,1,11,1,1680.99,0.07,6151
615,2,23,1,299.99,0.05,6152
615,3,6,2,469.99,0.1,6153
615,4,19,2,449,0.1,6154
616,1,24,1,549.99,0.2,6161
616,2,16,2,599.99,0.2,6162
617,1,15,2,529.99,0.2,6171
617,2,11,2,1680.99,0.07,6172
618,1,17,2,429,0.1,6181
618,2,11,1,1680.99,0.07,6182
619,1,25,1,499.99,0.07,6191
620,1,5,2,1320.99,0.2,6201
621,1,17,2,429,0.07,6211
622,1,9,2,2999.99,0.07,6221
622,2,18,1,449,0.1,6222
622,3,10,1,1549,0.2,6223
622,4,25,1,499.99,0.07,6224
623,1,8,1,1799.99,0.07,6231
624,1,21,2,269.99,0.05,6241
624,2,16,1,599.99,0.07,6242
624,3,22,1,269.99,0.07,6243
624,4,14,2,269.99,0.2,6244
625,1,17,1,429,0.07,6251
625,2,11,2,1680.99,0.2,6252
625,3,26,1,599.99,0.07,6253
625,4,23,2,299.99,0.1,6254
626,1,15,1,529.99,0.2,6261
627,1,19,1,449,0.07,6271
627,2,9,2,2999.99,0.2,6272
627,3,26,1,599.99,0.07,6273
628,1,15,2,529.99,0.1,6281
629,1,19,1,449,0.05,6291
629,2,5,2,1320.99,0.05,6292
629,3,23,2,299.99,0.1,6293
629,4,14,2,269.99,0.05,6294
629,5,6,2,469.99,0.1,6295
630,1,5,1,1320.99,0.05,6301
630,2,25,1,499.99,0.1,6302
630,3,18,2,449,0.1,6303
630,4,21,2,269.99,0.07,6304
631,1,24,2,549.99,0.07,6311
631,2,15,2,529.99,0.07,6312
632,1,25,1,499.99,0.2,6321
632,2,11,2,1680.99,0.1,6322
632,3,15,1,529.99,0.07,6323
632,4,6,1,469.99,0.05,6324
632,5,22,2,269.99,0.1,6325
633,1,12,2,549.99,0.05,6331
633,2,13,2,269.99,0.2,6332
633,3,5,2,1320.99,0.2,6333
633,4,10,2,1549,0.2,6334
634,1,4,2,2899.99,0.05,6341
634,2,12,1,549.99,0.1,6342
635,1,4,1,2899.99,0.05,6351
636,1,85,2,329.99,0.2,6361
637,1,9,1,2999.99,0.1,6371
637,2,106,2,449.99,0.1,6372
638,1,103,1,551.99,0.05,6381
638,2,56,1,5499.99,0.2,6382
638,3,53,2,749.99,0.05,6383
639,1,15,1,529.99,0.07,6391
639,2,73,1,749.99,0.05,6392
639,3,72,1,619.99,0.05,6393
639,4,61,2,4999.99,0.1,6394
640,1,106,2,449.99,0.05,6401
640,2,32,1,469.99,0.07,6402
640,3,30,1,999.99,0.07,6403
640,4,76,2,299.99,0.07,6404
640,5,109,2,416.99,0.2,6405
641,1,15,1,529.99,0.05,6411
641,2,62,1,3499.99,0.2,6412
641,3,64,1,489.99,0.2,6413
642,1,68,2,449.99,0.07,6421
643,1,53,1,749.99,0.05,6431
644,1,9,1,2999.99,0.07,6441
645,1,99,1,299.99,0.07,6451
645,2,42,2,2299.99,0.05,6452
645,3,6,1,469.99,0.05,6453
645,4,47,2,5299.99,0.07,6454
645,5,21,2,269.99,0.07,6455
646,1,15,2,529.99,0.2,6461
646,2,4,1,2899.99,0.07,6462
646,3,95,1,299.99,0.05,6463
646,4,12,1,549.99,0.2,6464
647,1,25,2,499.99,0.07,6471
647,2,13,1,269.99,0.1,6472
648,1,24,1,549.99,0.07,6481
649,1,97,2,349.99,0.1,6491
649,2,90,1,209.99,0.07,6492
649,3,11,2,1680.99,0.1,6493
649,4,78,1,647.99,0.05,6494
650,1,3,1,999.99,0.2,6501
651,1,79,1,402.99,0.1,6511
651,2,85,1,329.99,0.05,6512
651,3,102,2,489.99,0.05,6513
651,4,94,2,249.99,0.05,6514
652,1,102,1,489.99,0.1,6521
652,2,62,2,3499.99,0.2,6522
652,3,67,2,250.99,0.2,6523
652,4,23,1,299.99,0.1,6524
652,5,74,1,439.99,0.05,6525
653,1,6,1,469.99,0.07,6531
653,2,43,1,5299.99,0.1,6532
653,3,2,2,749.99,0.1,6533
653,4,80,1,761.99,0.2,6534
653,5,88,2,189.99,0.07,6535
654,1,9,1,2999.99,0.1,6541
654,2,95,1,299.99,0.1,6542
654,3,110,2,470.99,0.07,6543
654,4,97,2,349.99,0.07,6544
655,1,67,1,250.99,0.1,6551
656,1,83,1,149.99,0.1,6561
656,2,22,1,269.99,0.07,6562
656,3,33,2,469.99,0.05,6563
657,1,52,1,875.99,0.05,6571
657,2,54,2,3199.99,0.05,6572
658,1,49,2,3499.99,0.2,6581
658,2,29,1,999.99,0.05,6582
658,3,9,1,2999.99,0.05,6583
659,1,42,2,2299.99,0.05,6591
659,2,39,2,1499.99,0.07,6592
659,3,70,1,659.99,0.05,6593
659,4,61,2,4999.99,0.07,6594
660,1,30,1,999.99,0.2,6601
660,2,59,2,2599.99,0.07,6602
660,3,47,2,5299.99,0.05,6603
660,4,29,2,999.99,0.2,6604
661,1,63,2,3499.99,0.07,6611
661,2,22,2,269.99,0.05,6612
662,1,55,2,2699.99,0.1,6621
662,2,95,2,299.99,0.2,6622
662,3,102,2,489.99,0.07,6623
662,4,22,1,269.99,0.07,6624
662,5,106,2,449.99,0.07,6625
663,1,41,2,1469.99,0.05,6631
663,2,17,2,429,0.2,6632
663,3,94,1,249.99,0.05,6633
663,4,71,1,416.99,0.07,6634
663,5,106,1,449.99,0.2,6635
664,1,52,2,875.99,0.07,6641
664,2,5,1,1320.99,0.07,6642
664,3,50,1,5999.99,0.2,6643
664,4,101,2,339.99,0.2,6644
664,5,47,1,5299.99,0.07,6645
665,1,58,1,4999.99,0.07,6651
665,2,42,2,2299.99,0.2,6652
665,3,25,2,499.99,0.05,6653
666,1,98,2,489.99,0.2,6661
666,2,39,1,1499.99,0.05,6662
667,1,79,1,402.99,0.2,6671
667,2,84,1,109.99,0.1,6672
667,3,3,1,999.99,0.2,6673
667,4,99,1,299.99,0.1,6674
667,5,85,1,329.99,0.05,6675
668,1,48,2,1499.99,0.05,6681
668,2,19,2,449,0.1,6682
669,1,16,2,599.99,0.07,6691
669,2,72,1,619.99,0.07,6692
670,1,108,1,449.99,0.1,6701
670,2,28,1,2499.99,0.07,6702
670,3,104,2,481.99,0.2,6703
670,4,45,2,869.99,0.05,6704
671,1,30,1,999.99,0.05,6711
671,2,69,1,416.99,0.05,6712
671,3,55,1,2699.99,0.2,6713
671,4,4,1,2899.99,0.07,6714
671,5,109,2,416.99,0.07,6715
672,1,51,2,6499.99,0.07,6721
672,2,96,2,349.99,0.2,6722
672,3,48,2,1499.99,0.07,6723
673,1,66,1,250.99,0.2,6731
673,2,38,1,549.99,0.2,6732
673,3,5,1,1320.99,0.07,6733
673,4,13,1,269.99,0.1,6734
674,1,26,2,599.99,0.2,6741
675,1,17,1,429,0.05,6751
675,2,89,2,209.99,0.05,6752
675,3,19,1,449,0.07,6753
675,4,32,1,469.99,0.2,6754
676,1,70,1,659.99,0.2,6761
676,2,104,2,481.99,0.07,6762
676,3,24,1,549.99,0.1,6763
676,4,29,1,999.99,0.2,6764
677,1,75,1,599.99,0.07,6771
677,2,7,2,3999.99,0.07,6772
677,3,105,2,533.99,0.07,6773
677,4,91,2,349.99,0.05,6774
677,5,54,2,3199.99,0.1,6775
678,1,52,2,875.99,0.05,6781
678,2,37,2,379.99,0.07,6782
679,1,15,2,529.99,0.2,6791
679,2,83,2,149.99,0.05,6792
680,1,81,2,1099.99,0.05,6801
680,2,7,1,3999.99,0.2,6802
680,3,50,1,5999.99,0.07,6803
681,1,82,1,659.99,0.05,6811
681,2,63,1,3499.99,0.07,6812
681,3,61,1,4999.99,0.2,6813
681,4,6,2,469.99,0.05,6814
681,5,30,1,999.99,0.07,6815
682,1,39,1,1499.99,0.2,6821
682,2,60,2,1559.99,0.2,6822
682,3,99,1,299.99,0.2,6823
683,1,2,2,749.99,0.1,6831
684,1,56,1,5499.99,0.07,6841
684,2,33,1,469.99,0.1,6842
685,1,59,1,2599.99,0.05,6851
685,2,48,2,1499.99,0.05,6852
685,3,107,1,416.99,0.05,6853
685,4,98,2,489.99,0.2,6854
685,5,56,2,5499.99,0.05,6855
686,1,16,1,599.99,0.2,6861
686,2,30,1,999.99,0.1,6862
686,3,88,2,189.99,0.2,6863
686,4,19,2,449,0.2,6864
686,5,104,1,481.99,0.2,6865
687,1,48,2,1499.99,0.05,6871
687,2,95,1,299.99,0.07,6872
687,3,5,2,1320.99,0.2,6873
687,4,83,1,149.99,0.07,6874
688,1,8,1,1799.99,0.1,6881
688,2,88,1,189.99,0.05,6882
689,1,33,2,469.99,0.1,6891
690,1,84,1,109.99,0.2,6901
690,2,11,2,1680.99,0.07,6902
690,3,85,1,329.99,0.05,6903
690,4,109,2,416.99,0.2,6904
691,1,23,2,299.99,0.05,6911
691,2,5,2,1320.99,0.1,6912
691,3,55,2,2699.99,0.2,6913
691,4,20,1,599.99,0.2,6914
692,1,59,1,2599.99,0.2,6921
692,2,75,1,599.99,0.07,6922
692,3,15,2,529.99,0.07,6923
692,4,56,2,5499.99,0.1,6924
693,1,104,2,481.99,0.2,6931
693,2,13,1,269.99,0.2,6932
693,3,5,2,1320.99,0.05,6933
693,4,31,1,1632.99,0.07,6934
694,1,48,1,1499.99,0.2,6941
694,2,39,1,1499.99,0.05,6942
694,3,55,2,2699.99,0.1,6943
694,4,103,2,551.99,0.2,6944
694,5,45,2,869.99,0.1,6945
695,1,82,2,659.99,0.1,6951
695,2,57,2,1999.99,0.2,6952
696,1,88,2,189.99,0.07,6961
696,2,7,1,3999.99,0.1,6962
696,3,45,1,869.99,0.07,6963
697,1,5,2,1320.99,0.05,6971
698,1,96,1,349.99,0.07,6981
698,2,12,1,549.99,0.07,6982
698,3,40,2,4999.99,0.05,6983
699,1,106,2,449.99,0.1,6991
699,2,48,1,1499.99,0.07,6992
699,3,31,1,1632.99,0.2,6993
699,4,24,2,549.99,0.1,6994
699,5,82,2,659.99,0.2,6995
700,1,7,2,3999.99,0.05,7001
700,2,63,1,3499.99,0.2,7002
701,1,84,1,109.99,0.05,7011
702,1,25,2,499.99,0.05,7021
702,2,104,1,481.99,0.1,7022
702,3,3,2,999.99,0.07,7023
703,1,45,2,869.99,0.2,7031
703,2,66,2,250.99,0.05,7032
703,3,72,1,619.99,0.2,7033
703,4,4,2,2899.99,0.2,7034
704,1,10,2,1549,0.05,7041
704,2,62,1,3499.99,0.2,7042
704,3,100,2,489.99,0.07,7043
705,1,61,1,4999.99,0.1,7051
706,1,27,1,999.99,0.1,7061
706,2,23,2,299.99,0.05,7062
706,3,60,1,1559.99,0.2,7063
707,1,106,2,449.99,0.05,7071
707,2,100,1,489.99,0.07,7072
707,3,11,2,1680.99,0.1,7073
707,4,26,2,599.99,0.1,7074
708,1,6,1,469.99,0.07,7081
708,2,47,1,5299.99,0.1,7082
708,3,34,2,469.99,0.2,7083
709,1,55,2,2699.99,0.05,7091
709,2,101,2,339.99,0.07,7092
709,3,48,1,1499.99,0.07,7093
710,1,42,1,2299.99,0.05,7101
710,2,60,2,1559.99,0.2,7102
710,3,39,2,1499.99,0.2,7103
710,4,57,1,1999.99,0.2,7104
710,5,28,1,2499.99,0.05,7105
711,1,5,2,1320.99,0.05,7111
711,2,95,2,299.99,0.2,7112
711,3,72,2,619.99,0.05,7113
712,1,44,2,539.99,0.2,7121
712,2,74,2,439.99,0.1,7122
712,3,35,1,832.99,0.2,7123
712,4,76,1,299.99,0.2,7124
712,5,4,2,2899.99,0.05,7125
713,1,93,2,209.99,0.2,7131
713,2,97,2,349.99,0.1,7132
713,3,53,1,749.99,0.07,7133
713,4,108,2,449.99,0.07,7134
714,1,92,2,209.99,0.2,7141
715,1,61,2,4999.99,0.1,7151
715,2,50,1,5999.99,0.2,7152
716,1,111,2,470.99,0.1,7161
716,2,93,2,209.99,0.07,7162
716,3,79,1,402.99,0.1,7163
716,4,4,2,2899.99,0.05,7164
717,1,56,2,5499.99,0.05,7171
717,2,93,1,209.99,0.2,7172
718,1,92,2,209.99,0.07,7181
718,2,40,2,4999.99,0.07,7182
718,3,64,2,489.99,0.1,7183
719,1,100,1,489.99,0.2,7191
720,1,111,1,470.99,0.07,7201
720,2,6,1,469.99,0.1,7202
721,1,45,2,869.99,0.07,7211
721,2,102,1,489.99,0.1,7212
721,3,73,2,749.99,0.05,7213
721,4,33,1,469.99,0.2,7214
722,1,22,2,269.99,0.07,7221
722,2,3,1,999.99,0.05,7222
722,3,104,2,481.99,0.1,7223
723,1,24,2,549.99,0.07,7231
723,2,16,1,599.99,0.05,7232
723,3,108,1,449.99,0.07,7233
724,1,23,1,299.99,0.05,7241
724,2,75,1,599.99,0.2,7242
724,3,102,1,489.99,0.05,7243
724,4,55,1,2699.99,0.2,7244
725,1,90,1,209.99,0.1,7251
725,2,91,1,349.99,0.05,7252
725,3,77,2,799.99,0.07,7253
725,4,62,2,3499.99,0.1,7254
726,1,64,1,489.99,0.2,7261
727,1,78,1,647.99,0.07,7271
727,2,82,2,659.99,0.05,7272
728,1,70,1,659.99,0.05,7281
728,2,56,1,5499.99,0.1,7282
728,3,91,1,349.99,0.1,7283
728,4,58,1,4999.99,0.07,7284
729,1,101,2,339.99,0.1,7291
730,1,59,2,2599.99,0.05,7301
730,2,79,1,402.99,0.1,7302
730,3,96,2,349.99,0.07,7303
730,4,13,1,269.99,0.1,7304
731,1,91,1,349.99,0.05,7311
731,2,49,1,3499.99,0.2,7312
731,3,67,2,250.99,0.2,7313
731,4,29,1,999.99,0.2,7314
732,1,47,1,5299.99,0.07,7321
732,2,4,2,2899.99,0.07,7322
733,1,84,1,109.99,0.05,7331
733,2,55,1,2699.99,0.2,7332
733,3,102,2,489.99,0.1,7333
734,1,26,1,599.99,0.2,7341
734,2,3,1,999.99,0.05,7342
734,3,84,2,109.99,0.2,7343
734,4,65,2,346.99,0.1,7344
735,1,71,2,416.99,0.1,7351
735,2,10,2,1549,0.07,7352
736,1,56,2,5499.99,0.05,7361
736,2,17,1,429,0.1,7362
736,3,62,2,3499.99,0.2,7363
737,1,52,1,875.99,0.05,7371
737,2,19,2,449,0.07,7372
737,3,77,2,799.99,0.07,7373
737,4,34,1,469.99,0.2,7374
738,1,82,2,659.99,0.07,7381
738,2,38,2,549.99,0.2,7382
738,3,25,1,499.99,0.1,7383
738,4,63,1,3499.99,0.07,7384
739,1,3,1,999.99,0.2,7391
740,1,81,1,1099.99,0.05,7401
740,2,94,2,249.99,0.2,7402
740,3,11,1,1680.99,0.2,7403
740,4,19,1,449,0.2,7404
740,5,12,2,549.99,0.07,7405
741,1,58,1,4999.99,0.05,7411
741,2,76,1,299.99,0.07,7412
741,3,21,2,269.99,0.07,7413
741,4,56,2,5499.99,0.05,7414
742,1,107,2,416.99,0.05,7421
742,2,45,1,869.99,0.07,7422
743,1,80,1,761.99,0.05,7431
744,1,33,2,469.99,0.2,7441
745,1,95,2,299.99,0.05,7451
745,2,22,2,269.99,0.2,7452
745,3,78,1,647.99,0.1,7453
746,1,99,1,299.99,0.1,7461
747,1,110,1,470.99,0.07,7471
747,2,86,1,149.99,0.2,7472
747,3,33,2,469.99,0.1,7473
747,4,81,1,1099.99,0.07,7474
748,1,16,2,599.99,0.1,7481
748,2,83,2,149.99,0.05,7482
748,3,41,1,1469.99,0.07,7483
748,4,35,2,832.99,0.2,7484
749,1,9,1,2999.99,0.2,7491
749,2,28,1,2499.99,0.05,7492
749,3,79,1,402.99,0.2,7493
749,4,24,1,549.99,0.05,7494
749,5,40,1,4999.99,0.07,7495
750,1,72,1,619.99,0.05,7501
750,2,78,2,647.99,0.1,7502
751,1,45,2,869.99,0.05,7511
752,1,12,2,549.99,0.05,7521
752,2,31,2,1632.99,0.05,7522
753,1,105,2,533.99,0.07,7531
753,2,7,2,3999.99,0.2,7532
753,3,36,2,832.99,0.1,7533
753,4,95,1,299.99,0.07,7534
753,5,66,1,250.99,0.2,7535
754,1,74,2,439.99,0.07,7541
754,2,12,2,549.99,0.07,7542
754,3,3,1,999.99,0.05,7543
754,4,67,2,250.99,0.05,7544
754,5,7,1,3999.99,0.2,7545
755,1,80,2,761.99,0.07,7551
755,2,43,2,5299.99,0.05,7552
755,3,57,2,1999.99,0.1,7553
756,1,64,1,489.99,0.1,7561
756,2,17,2,429,0.05,7562
757,1,95,1,299.99,0.1,7571
758,1,22,2,269.99,0.07,7581
758,2,99,1,299.99,0.1,7582
758,3,27,1,999.99,0.07,7583
758,4,65,2,346.99,0.07,7584
758,5,109,1,416.99,0.2,7585
759,1,93,2,209.99,0.05,7591
759,2,78,1,647.99,0.07,7592
760,1,21,2,269.99,0.07,7601
760,2,29,2,999.99,0.07,7602
761,1,43,1,5299.99,0.07,7611
761,2,52,2,875.99,0.2,7612
762,1,102,2,489.99,0.05,7621
763,1,90,1,209.99,0.07,7631
763,2,103,1,551.99,0.1,7632
764,1,55,1,2699.99,0.07,7641
764,2,95,2,299.99,0.05,7642
764,3,81,2,1099.99,0.07,7643
765,1,28,2,2499.99,0.2,7651
765,2,12,1,549.99,0.07,7652
765,3,25,1,499.99,0.2,7653
765,4,53,1,749.99,0.2,7654
765,5,65,1,346.99,0.05,7655
766,1,111,1,470.99,0.2,7661
767,1,63,1,3499.99,0.1,7671
767,2,29,1,999.99,0.07,7672
767,3,41,2,1469.99,0.05,7673
767,4,77,2,799.99,0.05,7674
768,1,31,1,1632.99,0.2,7681
768,2,76,1,299.99,0.2,7682
769,1,8,1,1799.99,0.1,7691
769,2,6,2,469.99,0.05,7692
769,3,36,2,832.99,0.07,7693
770,1,110,1,470.99,0.05,7701
770,2,42,1,2299.99,0.2,7702
770,3,103,1,551.99,0.2,7703
770,4,11,2,1680.99,0.05,7704
771,1,13,2,269.99,0.2,7711
771,2,88,1,189.99,0.2,7712
772,1,103,1,551.99,0.07,7721
773,1,92,1,209.99,0.1,7731
773,2,14,1,269.99,0.05,7732
773,3,17,2,429,0.2,7733
773,4,33,2,469.99,0.07,7734
774,1,65,1,346.99,0.05,7741
774,2,36,2,832.99,0.05,7742
774,3,20,1,599.99,0.2,7743
774,4,73,1,749.99,0.05,7744
774,5,58,2,4999.99,0.1,7745
775,1,39,1,1499.99,0.07,7751
776,1,28,1,2499.99,0.2,7761
776,2,42,2,2299.99,0.2,7762
776,3,71,1,416.99,0.1,7763
776,4,35,1,832.99,0.1,7764
777,1,5,1,1320.99,0.2,7771
777,2,7,2,3999.99,0.2,7772
777,3,2,1,749.99,0.2,7773
778,1,64,1,489.99,0.1,7781
778,2,85,1,329.99,0.05,7782
779,1,101,1,339.99,0.05,7791
779,2,90,2,209.99,0.2,7792
779,3,47,1,5299.99,0.2,7793
779,4,8,1,1799.99,0.2,7794
779,5,85,1,329.99,0.2,7795
780,1,32,1,469.99,0.1,7801
781,1,109,2,416.99,0.05,7811
781,2,7,2,3999.99,0.2,7812
781,3,57,2,1999.99,0.1,7813
782,1,20,2,599.99,0.07,7821
782,2,57,1,1999.99,0.07,7822
782,3,99,1,299.99,0.07,7823
782,4,16,2,599.99,0.2,7824
